,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
634,아이즈 온 미 : 더 무비,https://www.kobis.or.kr/common/mast/movie/2020/05/2802ceeb88e74bcdbb61ee21c14d1d09.jpg,아이즈 온 미 - 더 무비.jpg,20198890,장편 | 일반영화 | 공연 | 104분 18초 | 전체관람가 | 한국,"2D,4D,ScreenX",[주연] 권은비(권은비) | 미야와키 사쿠라(미야와키 사쿠라) | 강혜원(강혜원) | 최예나(최예나) | 이채연(이채연) | 김채원(김채원) | 김민주(김민주) | 야부키 나코(야부키 나코) | 혼다 히토미(혼다 히토미) | 조유리(조유리) | 안유진(안유진) | 장원영(장원영)
635,꽃다발 같은 사랑을 했다,https://www.kobis.or.kr/common/mast/movie/2024/03/51e00efbe6d349d3bd3f02a1eacaf722.jpg,꽃다발 같은 사랑을 했다.jpg,20218333,장편 | 예술영화 | 멜로/로맨스 | 123분 24초 | 12세이상관람가 | 일본,2D,[주연] 아리무라 카스미(키누) | 스다 마사키(무기)
636,메기,https://www.kobis.or.kr/common/mast/movie/2019/09/e60b5e786e9443858b6c4def80d3bdf8.jpg,메기.jpg,20181168,"장편 | 예술,독립 영화 | 미스터리, 코미디 | 88분 43초 | 15세이상관람가 | 한국",2D,[주연] 이주영(여윤영) | 문소리(이경진) | 구교환(이성원) | 김영관(옥상 남자)
637,"고흐, 영원의 문에서",https://www.kobis.or.kr/common/mast/movie/2019/12/b442f62ba2624419a30df66d707b9ed0.jpg,"고흐, 영원의 문에서.jpg",20190602,"장편 | 예술영화 | 드라마 | 111분 2초 | 12세이상관람가 | 미국, 프랑스",2D,[주연] 윌렘 데포 | 오스카 아이삭 | 매즈 미켈슨 | 루퍼트 프렌드 | 윌렘 데포
638,아이리시맨,https://www.kobis.or.kr/common/mast/movie/2019/11/ba942dc68d4348dda1074b3271267c09.jpg,아이리시맨.jpg,20198942,"장편 | 예술영화 | 범죄, 드라마, 스릴러 | 208분 40초 | 청소년관람불가 | 미국",2D,[주연] 로버트 드 니로 | 알 파치노 | 조 페시 | 하비 케이틀
639,동급생,https://www.kobis.or.kr/common/mast/movie/2016/04/77030961e4fc4c9699797c63b897f58e.jpg,동급생.jpg,20163322,"장편 | 예술영화 | 애니메이션, 드라마 | 60분 42초 | 15세이상관람가 | 일본",2D,[주연] 카미야 히로시(쿠사카베 히카루) | 노지마 켄지(사죠 리히토) | 이시카와 히데오(하라 마나부 )
0,말하는 건축가,https://www.kobis.or.kr/common/mast/movie/2013/01/73a7c18a3da84c95bbf232e8244382e6.jpg,말하는 건축가.jpg,20112808,"장편 | 예술,독립 영화 | 다큐멘터리 | 93분 0초 | 전체관람가 | 한국","필름,2D",[주연] 정기용 | 승효상 | 유걸
1,내일을 위한 시간,https://www.kobis.or.kr/common/mast/movie/2014/11/0f85b99b56ff42dcbb8b733199db80e0.jpg,내일을 위한 시간.jpg,20143045,"장편 | 예술영화 | 드라마 | 95분 3초 | 12세이상관람가 | 벨기에, 프랑스, 이탈리아","필름,2D",[주연] 마리옹 꼬띠아르 | 파브리지오 롱기온
2,끝과 시작,https://www.kobis.or.kr/common/mast/movie/2013/03/9d0f2d5559eb411db4ee663aef67aa2a.jpg,끝과 시작.jpg,20119971,"장편 | 예술,독립 영화 | 멜로/로맨스, 드라마 | 88분 0초 | 청소년관람불가 | 한국","필름,2D",[주연] 엄정화(정하) | 황정민(재인) | 김효진(나루)
3,자유의 언덕,https://www.kobis.or.kr/common/mast/movie/2014/09/0b31583aa6574a378eeb0fa32bb0d791.jpg,자유의 언덕.jpg,20148840,장편 | 예술영화 | 드라마 | 66분 37초 | 청소년관람불가 | 한국,"필름,2D",[주연] 카세 료 | 문소리 | 서영화(권) | 윤여정(구옥)
4,나의 그리스식 웨딩 2,https://www.kobis.or.kr/common/mast/movie/2016/03/59b00729eebf464aa46b46bfe7446772.jpg,나의 그리스식 웨딩 2.jpg,20161905,장편 | 일반영화 | 코미디 | 94분 15초 | 15세이상관람가 | 미국,2D,[주연] 니아 발다로스 | 존 코베트 | 엘레나 캠푸리스
5,몬스터 파크,https://www.kobis.or.kr/common/mast/movie/2019/01/ba74ead1cb8c4a8a811599a2bbceb63c.jpg,몬스터 파크.jpg,20189385,"장편 | 예술영화 | 애니메이션, 어드벤처, 코미디, 가족, 판타지 | 86분 1초 | 전체관람가 | 영국, 멕시코",2D,[주연] 토드 레스닉
6,정글번치: 너구리 해적단과 보물지도,https://www.kobis.or.kr/common/mast/movie/2015/06/c462c97084694ac9b9000bda83a2a6c7.jpg,정글번치- 너구리 해적단과 보물지도.jpg,20159221,장편 | 예술영화 | 애니메이션 | 66분 44초 | 전체관람가 | 프랑스,"필름,2D",
7,트릭,https://www.kobis.or.kr/common/mast/movie/2016/06/088c979ce4114c18bf007d61220d5098.jpg,트릭.jpg,20158982,"장편 | 일반영화 | 스릴러, 드라마 | 94분 30초 | 15세이상관람가 | 한국",2D,[주연] 이정진 | 강예원(최영애) | 김태훈(김도준)
8,신은 죽지 않았다,https://www.kobis.or.kr/common/mast/movie/2015/04/4fa5e457f55f4970a11fa8e596964c01.jpg,신은 죽지 않았다.jpg,20157782,장편 | 예술영화 | 드라마 | 112분 53초 | 12세이상관람가 | 미국,"필름,2D",[주연] 쉐인 하퍼 | 케빈 소르보 | 트리샤 라파체 | 코리 올리버 | 하딜 싯투
9,다만 악에서 구하소서 파이널컷,https://www.kobis.or.kr/common/mast/movie/2020/10/ac7565cc78f44207a7662991fc51622e.jpg,다만 악에서 구하소서 파이널컷.jpg,20209304,장편 | 일반영화 | 액션 | 114분 3초 | 청소년관람불가 | 한국,2D,[주연] 황정민(인남) | 이정재(레이) | 박정민(유이)
10,흑집사 -북 오브 더 아틀란틱-,https://www.kobis.or.kr/common/mast/movie/2017/04/7f33587ace414074a671ff010786441a.jpg,흑집사 -북 오브 더 아틀란틱-.jpg,20173690,"장편 | 일반영화 | 애니메이션, 판타지, 드라마, 액션 | 100분 48초 | 15세이상관람가 | 일본",2D,[주연] 오노 다이스케(세바스찬 미카엘리스) | 사카모토 마아야(시엘 팬텀하이브)
11,4등,https://www.kobis.or.kr/common/mast/movie/2016/04/50fd330cc4f841cc916b210cae93552a.jpg,4등.jpg,20145182,장편 | 예술영화 | 드라마 | 119분 37초 | 15세이상관람가 | 한국,2D,[주연] 박해준(광수) | 이항나 | 유재상(준호) | 최무성(영훈)
12,쟈니 잉글리쉬2 : 네버다이,https://www.kobis.or.kr/upload/up_img/2011/09/mov_A7EHBI_20110907175013_1.jpg,쟈니 잉글리쉬2 - 네버다이.jpg,20112553,장편 | 일반영화 | 코미디 | 101분 0초 | 전체관람가 | 미국,"필름,2D",[주연] 질리언 앤더슨 | 로완 앳킨슨(쟈니 잉글리쉬 )
13,이별의 아침에 약속의 꽃을 장식하자,https://www.kobis.or.kr/common/mast/movie/2018/06/d811ebaa5aa4488fa0372f7532c71a08.jpg,이별의 아침에 약속의 꽃을 장식하자.jpg,20186282,"장편 | 예술영화 | 애니메이션, 판타지, 드라마 | 114분 37초 | 12세이상관람가 | 일본",2D,[주연] 이와미 마나카 | 이리노 미유
14,타이밍,https://www.kobis.or.kr/common/mast/movie/2015/11/705c1a2b76944943a40a3b67421ad783.jpg,타이밍.jpg,20141598,장편 | 예술영화 | 애니메이션 | 99분 44초 | 15세이상관람가 | 한국,2D,[주연] 엄상현 | 박지윤 | 성완경
15,아이,https://www.kobis.or.kr/common/mast/movie/2021/01/946831cebeea4c7d947dba8f4ae3811f.jpg,아이.jpg,20209627,장편 | 일반영화 | 드라마 | 112분 43초 | 15세이상관람가 | 한국,2D,[주연] 김향기(아영) | 류현경(영채) | 염혜란(미자)
16,슈퍼노바 지구 탈출기,https://www.kobis.or.kr/common/mast/movie/2014/01/25bb2907b15b401ba2ea759deffff4aa.jpg,슈퍼노바 지구 탈출기.jpg,20147372,"장편 | 일반영화 | 애니메이션, 어드벤처, 코미디, 가족, SF | 89분 0초 | 전체관람가 | 미국, 캐나다","필름,2D,3D",[주연] 제시카 알바 | 브렌든 프레이저 | 사라 제시카 파커
17,다시 태어나도 우리,https://www.kobis.or.kr/common/mast/movie/2017/09/c38a11928337424bb37a7b179befd423.jpg,다시 태어나도 우리.jpg,20169463,"장편 | 예술,독립 영화 | 다큐멘터리 | 95분 19초 | 전체관람가 | 한국",2D,[프로듀서] 문창용   |   전진
18,정글번치: 최강 악당의 등장,https://www.kobis.or.kr/common/mast/movie/2018/04/70ba61e739cc4e7d8944e6fb9b5f4992.jpg,정글번치- 최강 악당의 등장.jpg,20182360,장편 | 예술영화 | 애니메이션 | 97분 17초 | 전체관람가 | 프랑스,2D,
19,하이큐!! 승자와 패자,https://www.kobis.or.kr/common/mast/movie/2024/01/6f8c9a2260914206b2540c1a0d797bdf.jpg,하이큐!! 승자와 패자.jpg,20165543,장편 | 일반영화 | 애니메이션 | 87분 41초 | 12세이상관람가 | 일본,2D,
20,다키스트 아워,https://www.kobis.or.kr/common/mast/movie/2018/01/049b31e9cc3748eeab38311c8e544c84.jpg,다키스트 아워.jpg,20178228,"장편 | 예술영화 | 드라마, 전쟁 | 125분 21초 | 12세이상관람가 | 영국",2D,[주연] 게리 올드만 | 크리스틴 스콧 토마스 | 릴리 제임스 | 벤 멘델슨 | 스티븐 딜레인
21,툴리,https://www.kobis.or.kr/common/mast/movie/2018/10/f34f0b6e48ca482aa03af7244e624c64.jpg,툴리.jpg,20182669,장편 | 일반영화 | 드라마 | 95분 25초 | 15세이상관람가 | 캐나다,2D,[주연] 샤를리즈 테론 | 맥켄지 데이비스
22,레미니센스,https://www.kobis.or.kr/common/mast/movie/2021/08/50f39728cd4a4cb39ba6c5974d2a067d.jpg,레미니센스.jpg,20218985,"장편 | 일반영화 | SF, 미스터리, 멜로/로맨스 | 115분 48초 | 12세이상관람가 | 미국","2D,IMAX,DOLBYCINEMA",[주연] 휴 잭맨 | 레베카 퍼거슨 | 탠디 뉴튼
23,추억의 마니,https://www.kobis.or.kr/common/mast/movie/2015/02/ff3da3965d9b439289ef12d398de50b8.jpg,추억의 마니.jpg,20156904,장편 | 예술영화 | 애니메이션 | 102분 47초 | 전체관람가 | 일본,"필름,2D",
24,사이드 이펙트,https://www.kobis.or.kr/common/mast/movie/2013/06/4b53ac14849f4b2995917929e9dd3f11.jpg,사이드 이펙트.jpg,20139723,"장편 | 일반영화 | 스릴러, 범죄, 드라마 | 105분 46초 | 청소년관람불가 | 미국","필름,2D",[주연] 주드 로(조나단 뱅크스) | 루니 마라(에밀리 테일러) | 채닝 테이텀(마틴 테일러) | 캐서린 제타-존스(에리카 시버트)
25,폭풍우 치는 밤에: 비밀 친구,https://www.kobis.or.kr/common/mast/movie/2013/04/7cd72bd72467427ab1a0b34633e4a5e9.jpg,폭풍우 치는 밤에- 비밀 친구.jpg,20137422,장편 | 일반영화 | 애니메이션 | 89분 20초 | 전체관람가 | 일본,"필름,2D",[주연] 갈소원(메이) | 요시노 히로유키 | 쿠기미야 리에
26,옥희의 영화,https://www.kobis.or.kr/common/mast/movie/2015/09/e853b51d68514cdf9cf66814bb6e641d.jpg,옥희의 영화.jpg,20100787,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 80분 0초 | 청소년관람불가 | 한국",필름,"[주연] 이선균(남진구, 젊은 남자) | 정유미(정옥희) | 문성근(송교수, 늙은 남자)"
27,야구소녀,https://www.kobis.or.kr/common/mast/movie/2020/05/b7a20cece7454339823dd351c1cfbd79.jpg,야구소녀.jpg,20196702,"장편 | 예술,독립 영화 | 드라마 | 104분 53초 | 12세이상관람가 | 한국",2D,[주연] 이주영(주수인) | 이준혁(최진태) | 유채민
28,애프터: 그 후,https://www.kobis.or.kr/common/mast/movie/2020/09/74be5ccb9d994374a3d8e496ab26baeb.jpg,애프터- 그 후.jpg,20202502,"장편 | 일반영화 | 멜로/로맨스, 드라마 | 105분 9초 | 15세이상관람가 | 미국",2D,[주연] 히어로 파인즈 티핀(하딘) | 조세핀 랭포드(테사) | 딜런 스프라우즈(트레버)
29,에코 플래닛 3D : 지구 구출 특급 대작전,https://www.kobis.or.kr/common/mast/movie/2013/09/ce3577a18fec4f07b4d7f2f1cadedfaa.jpg,에코 플래닛 3D - 지구 구출 특급 대작전.jpg,20132601,장편 | 예술영화 | 애니메이션 | 81분 33초 | 전체관람가 | 태국,"필름,2D,3D",
30,파가니니: 악마의 바이올리니스트,https://www.kobis.or.kr/common/mast/movie/2014/04/b03daf2ab4bd4a1889f22cb10d8a6827.jpg,파가니니- 악마의 바이올리니스트.jpg,20136805,"장편 | 예술영화 | 드라마, 뮤지컬 | 118분 0초 | 15세이상관람가 | 독일, 이탈리아","필름,2D",[주연] 데이비드 가렛 | 자레드 해리스 | 조엘리 리처드슨
31,백프로,https://www.kobis.or.kr/common/mast/movie/2014/03/13bc50bef664449da4162a92ed4714f2.jpg,백프로.jpg,20124047,"장편 | 일반영화 | 코미디, 드라마 | 108분 58초 | 15세이상관람가 | 한국","필름,2D",[주연] 윤시윤(세진) | 여진구
32,반딧불이 딘딘,https://www.kobis.or.kr/common/mast/movie/2018/01/0892785360ee4996b86ce5a00ae88d2a.jpg,반딧불이 딘딘.jpg,20189882,장편 | 예술영화 | 애니메이션 | 85분 10초 | 전체관람가 | 중국,2D,
33,극장판 썬더일레븐 GO VS 골판지 전사 W,https://www.kobis.or.kr/common/mast/movie/2013/05/5ae0e4915bb64ecdb0345a2aa20131ad.jpg,극장판 썬더일레븐 GO VS 골판지 전사 W.jpg,20138201,장편 | 일반영화 | 애니메이션 | 90분 40초 | 전체관람가 | 일본,"필름,2D",
34,스노든,https://www.kobis.or.kr/common/mast/movie/2017/01/7a2e45bd63ea409597ffd41cd433fec9.jpg,스노든.jpg,20168462,"장편 | 예술영화 | 스릴러, 드라마 | 134분 38초 | 15세이상관람가 | 프랑스, 독일, 미국",2D,[주연] 조셉 고든 레빗(스노든 역) | 쉐일린 우들리 | 재커리 퀸토 | 니콜라스 케이지 | 스콧 이스트우드 | 티모시 올리펀트
35,가필드 펫 포스 3D,https://www.kobis.or.kr/upload/up_img/2011/01/mov_AD9GA6_20110107211453_1.jpg,가필드 펫 포스 3D.jpg,20119137,"장편 | 일반영화 | 애니메이션, 코미디, 가족 | 73분 0초 | 전체관람가 | 미국","필름,3D",[주연] 엄상현 | 김영선(가필드 / 가주카 목소리)
36,반교: 디텐션,https://www.kobis.or.kr/common/mast/movie/2020/07/4515695f03ec4d3d8a63de315e08960d.jpg,반교- 디텐션.jpg,20201968,장편 | 예술영화 | 공포(호러) | 102분 55초 | 15세이상관람가 | 기타,2D,[주연] 왕정(팡) | 증경화(웨이) | 부맹백
37,다크 하우스,https://www.kobis.or.kr/common/mast/movie/2017/06/7972a86f8f724c6190a0721edf062747.jpg,다크 하우스.jpg,20175982,"장편 | 예술영화 | 공포(호러), 스릴러 | 99분 15초 | 청소년관람불가 | 미국",2D,[주연] 제시카 론디스 | 조 앤더슨 | 린 샤예
38,벅스 프렌즈,https://www.kobis.or.kr/common/mast/movie/2018/05/98ca7ee889fb4032b9ab2d0e4de3aca3.jpg,벅스 프렌즈.jpg,20184261,장편 | 예술영화 | 애니메이션 | 75분 35초 | 전체관람가 | 중국,2D,[주연] 김소희(루비 목소리) | 윤세웅(빅워터 목소리) | 석승훈(티렉스 / TV 속 남자 / 연구원 목소리) | 박상훈(모차르트 / 먹보집게발 목소리) | 장병관(말벌대장 / 트럭운전수 / 달팽이 / 사회자 목소리) | 서원석(코끼리벌레 / 말벌부하1 / 빈대 목소리) | 권문정(말벌여왕 / 매미1 목소리) | 김성화(매미2 / 반디불 / 소똥구리2 목소리)
39,건파우더 밀크셰이크,https://www.kobis.or.kr/common/mast/movie/2021/08/b3c1e64a0605478586f2ea230e5fdeea.jpg,건파우더 밀크셰이크.jpg,20219185,장편 | 일반영화 | 액션 | 114분 50초 | 청소년관람불가 | 프랑스,2D,[주연] 카렌 길런 | 레나 헤디 | 안젤라 바셋 | 양자경 | 칼라 구기노 | 폴 지아마티
40,콜 오브 와일드,https://www.kobis.or.kr/common/mast/movie/2020/04/4a324c70ad2f4512a18d2356158d097b.jpg,콜 오브 와일드.jpg,20208686,"장편 | 일반영화 | 어드벤처, 드라마, 가족 | 99분 32초 | 12세이상관람가 | 미국",2D,[주연] 해리슨 포드 | 오마 사이 | 카렌 길런 | 댄 스티븐스 | 브래들리 휘트포드
41,더 스토리: 세상에 숨겨진 사랑,https://www.kobis.or.kr/common/mast/movie/2013/01/1b2341097e8d45ad9ebd41800bf7985a.jpg,더 스토리- 세상에 숨겨진 사랑.jpg,20121628,"장편 | 예술영화 | 드라마, 스릴러, 멜로/로맨스 | 102분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 브래들리 쿠퍼(로리) | 조 샐다나(도라) | 제레미 아이언스(올드 맨 ) | 데니스 퀘이드(클레이) | 올리비아 와일드(다니엘)
42,령 : 저주받은 사진,https://www.kobis.or.kr/common/mast/movie/2015/05/7301a3b873714fb5868d63011382aef4.jpg,령 - 저주받은 사진.jpg,20159573,장편 | 일반영화 | 공포(호러) | 105분 5초 | 15세이상관람가 | 일본,"필름,2D",[주연] 나카조 아야미 | 모리카와 아오이 | 야마야 카스미
43,한여름의 판타지아,https://www.kobis.or.kr/common/mast/movie/2015/05/cef2694e646b46b8bc7b269c4c2eea85.jpg,한여름의 판타지아.jpg,20147803,"장편 | 예술,독립 영화 | 드라마 | 97분 0초 | 전체관람가 | 한국, 일본","필름,2D",[주연] 김새벽(박미정 &박혜정) | 이와세 료(타케다 유스케) | 임형국(김태훈)
44,드래곤볼 슈퍼: 브로리,https://www.kobis.or.kr/common/mast/movie/2019/01/4fd2937509234b0babfc31403130d8e6.jpg,드래곤볼 슈퍼- 브로리.jpg,20195984,장편 | 일반영화 | 애니메이션 | 99분 51초 | 전체관람가 | 일본,"2D,4D",[주연] 노자와 마사코 | 호리카와 료
45,에스엠타운 더 스테이지,https://www.kobis.or.kr/common/mast/movie/2015/08/702bb78e8dc34cd59e34d75551a66554.jpg,에스엠타운 더 스테이지.jpg,20152870,장편 | 일반영화 | 다큐멘터리 | 107분 10초 | 전체관람가 | 한국,"필름,2D,4D",
46,반지의 제왕 : 반지원정대 (확장판),https://www.kobis.or.kr/common/mast/movie/2016/12/5ab70ccc9ade4a4b8046b6b2ebe63028.jpg,반지의 제왕 - 반지원정대 (확장판).jpg,20168324,"장편 | 일반영화 | 판타지, 어드벤처, 액션 | 228분 0초 | 12세이상관람가 | 뉴질랜드, 미국",2D,[주연] 일라이저 우드(프로도 역) | 이안 맥켈런(간달프 역) | 리브 타일러(아르웬 역) | 비고 모텐슨(아라곤 역) | 숀 애스틴(샘 역) | 케이트 블란쳇(갈라드리엘 역) | 존 라이스 데이비스(김리 역) | 빌리 보이드(핍핀 역) | 도미니크 모나한(메리 역) | 올랜도 블룸(레골라스 역) | 크리스토퍼 리(사루만 역) | 휴고 위빙(엘론드 역)
47,지구대표 롤링스타즈,https://www.kobis.or.kr/upload/up_img/2011/03/mov_515EHF_20110303155349_1.jpg,지구대표 롤링스타즈.jpg,20119718,장편 | 일반영화 | 애니메이션 | 83분 0초 | 전체관람가 | 한국,"필름,2D,4D",[주연] 류덕환(럭키) | 류승룡(럭키의 아빠 빅) | 심은경(수지) | 이병준(탱고) | 류덕환(럭키 목소리)
48,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,https://www.kobis.or.kr/common/mast/movie/2016/08/ee59bd9dafb34f2fad4f53b7d2c81968.jpg,파워배틀 와치카 미니카 배틀리그- 불꽃의 질주.jpg,20165981,장편 | 예술영화 | 애니메이션 | 73분 11초 | 전체관람가 | 한국,2D,[주연] 엄상현 | 전태열 | 정혜원 | 정영웅 | 신용우
49,"미안해요, 리키",https://www.kobis.or.kr/common/mast/movie/2019/11/0ed040064aab4d98aab641a7d5a47455.jpg,"미안해요, 리키.jpg",20198701,장편 | 예술영화 | 드라마 | 101분 29초 | 12세이상관람가 | 프랑스,2D,[주연] 크리스 히친 | 데비 허니우드 | 데이브 터너
