,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
80,막달라 마리아: 부활의 증인,https://www.kobis.or.kr/common/mast/movie/2018/03/1216aaf55e454630b8dafaa6fba6bb2d.jpg,막달라 마리아- 부활의 증인.jpg,20181621,장편 | 일반영화 | 드라마 | 119분 51초 | 12세이상관람가 | 영국,2D,[주연] 루니 마라 | 호아킨 피닉스 | 치웨텔 에지오포 | 아리안 라베드
81,단지 세상의 끝,https://www.kobis.or.kr/common/mast/movie/2017/01/70ad26f3273b416a82a7381abe52273b.jpg,단지 세상의 끝.jpg,20163186,"장편 | 예술영화 | 드라마 | 99분 0초 | 15세이상관람가 | 캐나다, 프랑스",2D,[주연] 나탈리 베이 | 뱅상 카셀 | 마리옹 꼬띠아르 | 레아 세이두 | 가스파르 울리엘
82,"좋아해, 너를",https://www.kobis.or.kr/common/mast/movie/2017/08/4758f8310fa14f359f4802a52d79a6dc.jpg,"좋아해, 너를.jpg",20160703,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 106분 45초 | 12세이상관람가 | 일본",2D,
83,앵그리스트 맨,https://www.kobis.or.kr/common/mast/movie/2014/10/78fbaf93dceb47339a2eafede3a58e86.jpg,앵그리스트 맨.jpg,20141441,장편 | 예술영화 | 드라마 | 83분 13초 | 15세이상관람가 | 미국,"필름,2D",[주연] 로빈 윌리엄스 | 밀라 쿠니스
84,다른나라에서,https://www.kobis.or.kr/common/mast/movie/2012/05/cce418ca16584ae1a12e70df5e36d50f.jpg,다른나라에서.jpg,20124350,"장편 | 예술,독립 영화 | 드라마 | 88분 0초 | 청소년관람불가 | 한국","필름,2D",[주연] 이자벨 위페르(안느) | 유준상(안전요원) | 정유미(원주) | 윤여정(박숙) | 문성근(문수) | 문소리(금희)
85,신밧드와 마법 양탄자,https://www.kobis.or.kr/common/mast/movie/2019/02/6ed3e36000fe48d9b07a75c15323ce91.jpg,신밧드와 마법 양탄자.jpg,20196404,"장편 | 일반영화 | 애니메이션, 어드벤처 | 81분 34초 | 전체관람가 | 덴마크",2D,
86,쿠보와 전설의 악기,https://www.kobis.or.kr/common/mast/movie/2016/09/025d27a5b6fc420f9aa19347c59d19bf.jpg,쿠보와 전설의 악기.jpg,20160781,"장편 | 일반영화 | 애니메이션, 어드벤처, 가족, 판타지 | 102분 4초 | 전체관람가 | 미국",2D,[주연] 샤를리즈 테론 | 랄프 파인즈 | 루니 마라 | 매튜 매커너히 | 조지 타케이
87,아야와 마녀,https://www.kobis.or.kr/common/mast/movie/2021/05/89d74dec1b054d83b6b48edc02097224.jpg,아야와 마녀.jpg,20217692,장편 | 일반영화 | 애니메이션 | 82분 35초 | 전체관람가 | 일본,2D,
88,몬스타엑스 : 더 드리밍,https://www.kobis.or.kr/common/mast/movie/2021/10/a5485b4864cb4cf08a8f5a29d7738802.jpg,몬스타엑스 - 더 드리밍.jpg,20211413,장편 | 일반영화 | 다큐멘터리 | 87분 45초 | 전체관람가 | 한국,"2D,4D,ScreenX",[주연] 셔누 | 민혁 | 기현 | 형원 | 주헌 | 아이엠
89,스노우타임,https://www.kobis.or.kr/common/mast/movie/2016/11/dbb3aa4372b24bf6befc3451a88cd452.jpg,스노우타임.jpg,20164388,"장편 | 예술영화 | 애니메이션, 가족 | 71분 11초 | 전체관람가 | 캐나다",2D,
90,바르다가 사랑한 얼굴들,https://www.kobis.or.kr/common/mast/movie/2018/05/fdc56656a0a04636bdc6aa74765dd5fb.jpg,바르다가 사랑한 얼굴들.jpg,20184699,장편 | 예술영화 | 다큐멘터리 | 93분 12초 | 전체관람가 | 프랑스,2D,[주연] 아녜스 바르다 | 제이알
91,벨 아미,https://www.kobis.or.kr/common/mast/movie/2012/08/6cb76a92bd754b169195dcacd862857d.jpg,벨 아미.jpg,20125346,"장편 | 일반영화 | 드라마, 멜로/로맨스 | 102분 0초 | 청소년관람불가 | 영국, 이탈리아","필름,2D",[주연] 로버트 패틴슨 | 우마 서먼 | 크리스티나 리치 | 크리스틴 스콧 토마스
92,반지의 제왕 : 왕의 귀환 (확장판),https://www.kobis.or.kr/common/mast/movie/2016/12/8847a4c5ec6b4fbcba1c997d7adf6c1e.jpg,반지의 제왕 - 왕의 귀환 (확장판).jpg,20168689,"장편 | 일반영화 | 판타지, 어드벤처, 액션 | 263분 0초 | 12세이상관람가 | 뉴질랜드, 미국",2D,[주연] 일라이저 우드(프로도 역) | 이안 맥켈런(간달프 역) | 리브 타일러(아르웬 역) | 비고 모텐슨(아라곤 역) | 숀 애스틴(샘 역) | 케이트 블란쳇(갈라드리엘 역) | 존 라이스 데이비스(김리 역) | 빌리 보이드(핍핀 역) | 도미니크 모나한(메리 역) | 올랜도 블룸(레골라스 역) | 크리스토퍼 리(사루만 역) | 휴고 위빙(엘론드 역)
93,마인드스케이프,https://www.kobis.or.kr/common/mast/movie/2014/09/5cb80b11fd504c4582a484103fde51b0.jpg,마인드스케이프.jpg,20142021,장편 | 일반영화 | 스릴러 | 101분 27초 | 15세이상관람가 | 스페인,"필름,2D",[주연] 마크 스트롱 | 타이사 파미가
94,드라이브 앵그리 3D,https://www.kobis.or.kr/upload/up_img/2011/07/mov_94IF64_20110726130617_1.jpg,드라이브 앵그리 3D.jpg,20111891,장편 | 일반영화 | 액션 | 104분 0초 | 청소년관람불가 | 미국,"필름,2D,3D,4D",[주연] 니콜라스 케이지(밀턴 ) | 앰버 허드(파이퍼 )
95,지구: 놀라운 하루,https://www.kobis.or.kr/common/mast/movie/2018/01/2a7c8f880d844f959188b6926b41b1da.jpg,지구- 놀라운 하루.jpg,20189382,"장편 | 예술영화 | 다큐멘터리, 가족 | 93분 48초 | 전체관람가 | 영국",2D,[주연] 이제훈(내레이션) | 로버트 레드포드 | 성룡
96,러스트 앤 본,https://www.kobis.or.kr/common/mast/movie/2013/04/8b01e4def9bb44bb9219f436c5c34056.jpg,러스트 앤 본.jpg,20133881,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 122분 0초 | 청소년관람불가 | 프랑스","필름,2D",[주연] 마리옹 꼬띠아르 | 마티아스 쇼에나에츠 | 보울리 라너스
97,"나의 사랑, 그리스",https://www.kobis.or.kr/common/mast/movie/2017/03/d52920c624104a74ba6fbec4ac0e36cb.jpg,"나의 사랑, 그리스.jpg",20165843,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 114분 0초 | 15세이상관람가 | 그리스",2D,[주연] J.K. 시몬스 | 크리스토퍼 파파칼리아티스 | 안드레아 오스바트
98,지골로 인 뉴욕,https://www.kobis.or.kr/common/mast/movie/2014/09/d9eb8b0249c64c32b798a256d1390e42.jpg,지골로 인 뉴욕.jpg,20140762,"장편 | 예술영화 | 멜로/로맨스, 코미디 | 90분 5초 | 청소년관람불가 | 미국","필름,2D",[주연] 존 터투로 | 우디 앨런 | 샤론 스톤 | 바네사 파라디 | 소피아 베르가라 | 리브 슈라이버
99,극장판 나루토 질풍전: 로드 투 닌자,https://www.kobis.or.kr/common/mast/movie/2013/02/78e843ae28014cbd8f854c48fc19b8e3.jpg,극장판 나루토 질풍전- 로드 투 닌자.jpg,20134244,"장편 | 일반영화 | 애니메이션, 액션 | 110분 0초 | 전체관람가 | 일본","필름,2D",[주연] 타케우치 준코(우즈마키 나루토) | 나카무라 치에(하루노 사쿠라) | 모리카와 토시유키(나미카제 미나토 )
100,더 길티,https://www.kobis.or.kr/common/mast/movie/2019/03/6a8e54eac6e9456fa69405cef4fdf2b3.jpg,더 길티.jpg,20197987,장편 | 예술영화 | 스릴러 | 88분 25초 | 12세이상관람가 | 덴마크,2D,[주연] 야곱 세데르그렌
101,체실 비치에서,https://www.kobis.or.kr/common/mast/movie/2018/08/ca021edd98984e99bf6c1b1bdd113760.jpg,체실 비치에서.jpg,20185222,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 109분 34초 | 15세이상관람가 | 영국",2D,[주연] 시얼샤 로넌 | 빌리 하울 | 에밀리 왓슨 | 앤-마리 듀프
102,행복배달부 팻아저씨,https://www.kobis.or.kr/common/mast/movie/2014/09/e6cfd34c381c43209f80b0cdbf61ae3d.jpg,행복배달부 팻아저씨.jpg,20149878,"장편 | 예술영화 | 애니메이션 | 87분 11초 | 전체관람가 | 영국, 미국","필름,2D",
103,테일 오브 테일즈,https://www.kobis.or.kr/common/mast/movie/2016/11/2c1e8e50180d4502be5f4ad455d635f4.jpg,테일 오브 테일즈.jpg,20162787,"장편 | 예술영화 | 판타지 | 133분 38초 | 청소년관람불가 | 이탈리아, 프랑스",2D,[주연] 셀마 헤이엑 | 뱅상 카셀 | 스테이시 마틴 | 토비 존스 | 존 C. 라일리
104,톰보이,https://www.kobis.or.kr/common/mast/movie/2020/04/0e5fec31e4e84626adf7456fc7df32ef.jpg,톰보이.jpg,20113252,장편 | 예술영화 | 드라마 | 81분 47초 | 12세이상관람가 | 프랑스,"필름,2D",[주연] 조 허란
105,신데렐라 2: 마법에 걸린 왕자,https://www.kobis.or.kr/common/mast/movie/2022/01/8bdd817b168e479aaf2b6bef7a0d0ce0.jpg,신데렐라 2- 마법에 걸린 왕자.jpg,20211768,"장편 | 일반영화 | 애니메이션, 판타지, 어드벤처 | 81분 14초 | 전체관람가 | 미국",2D,[주연] 김보나(신데렐라) | 오은수(크리스탈) | 홍수정(사막여왕) | 서반석(월트) | 석승훈(매니) | 박상우(알렉스)
106,33,https://www.kobis.or.kr/common/mast/movie/2016/03/0ec80613bffc465f996958a010e0ff61.jpg,33.jpg,20162245,"장편 | 일반영화 | 드라마 | 126분 22초 | 12세이상관람가 | 미국, 칠레",2D,[주연] 안토니오 반데라스 | 로드리고 산토로 | 줄리엣 비노쉬
107,루터,https://www.kobis.or.kr/common/mast/movie/2017/09/13d6717208234c88aed7e42df187b10a.jpg,루터.jpg,20038755,장편 | 예술영화 | 드라마 | 123분 0초 | 12세이상관람가 | 독일,"필름,2D",[주연] 조셉 파인즈 | 알프리드 몰리나 | 브루노 간츠
108,소명 2-모겐족의 월드컵,https://www.kobis.or.kr/common/mast/movie/2014/10/d9aeaffe3c2441d1a7ffda9565ebdb17.jpg,소명 2-모겐족의 월드컵.jpg,20100158,장편 | 예술영화 | 다큐멘터리 | 92분 0초 | 전체관람가 | 한국,"필름,2D",[주연] 김성주(나레이션) | 강성민 | 장미연
109,내 인생의 마지막 변화구,https://www.kobis.or.kr/common/mast/movie/2012/12/0a0f3fe8b268434ba773b0b51c4d9ed4.jpg,내 인생의 마지막 변화구.jpg,20121281,장편 | 일반영화 | 드라마 | 111분 0초 | 12세이상관람가 | 미국,"필름,2D",[주연] 클린트 이스트우드(거스) | 에이미 아담스(미키) | 저스틴 팀버레이크(조니 플래너건)
110,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,https://www.kobis.or.kr/common/mast/movie/2021/04/63051dd1e6c9434b831549f7848d1a5e.jpg,극장판 바다 탐험대 옥토넛 - 불의 고리 대폭발.jpg,20216908,"장편 | 일반영화 | 애니메이션, 액션, 어드벤처 | 71분 33초 | 전체관람가 | 영국",2D,[주연] 하성용(바나클) | 정재헌(콰지) | 엄상현(페이소) | 김율(트윅) | 윤승희(대쉬) | 유동균(셸링턴) | 김정은(잉클링) | 한경화(튜닙)
111,루비 스팍스,https://www.kobis.or.kr/common/mast/movie/2018/11/898a6683104944cbafeb255473401109.jpg,루비 스팍스.jpg,20137352,"장편 | 예술영화 | 코미디, 판타지 | 104분 0초 | 15세이상관람가 | 미국",2D,[주연] 폴 다노(캘빈 역) | 조 카잔(루비 역)
112,"하이, 젝시",https://www.kobis.or.kr/common/mast/movie/2020/02/3cc68d240cad425897f74d9a577b9ecb.jpg,"하이, 젝시.jpg",20193911,장편 | 일반영화 | 코미디 | 84분 5초 | 15세이상관람가 | 미국,2D,[주연] 아담 드바인 | 로즈 번
113,춘희막이,https://www.kobis.or.kr/common/mast/movie/2015/08/e123fd37111c459d85a4e651dfa4cdae.jpg,춘희막이.jpg,20149264,장편 | 예술영화 | 다큐멘터리 | 96분 20초 | 12세이상관람가 | 한국,"필름,2D",[주연] 김춘희 | 최막이
114,북클럽,https://www.kobis.or.kr/common/mast/movie/2019/06/9c662c9eeef04a2bafb8b6aed91854ca.jpg,북클럽.jpg,20191781,장편 | 예술영화 | 코미디 | 103분 27초 | 15세이상관람가 | 미국,2D,[주연] 다이안 키튼 | 제인 폰다 | 앤디 가르시아 | 메리 스틴버겐 | 캔디스 버겐 | 알리시아 실버스톤
115,너브,https://www.kobis.or.kr/common/mast/movie/2016/12/318c48514846412cb2d1df17de5d5f15.jpg,너브.jpg,20167127,"장편 | 일반영화 | 어드벤처, 스릴러 | 96분 9초 | 15세이상관람가 | 미국",2D,[주연] 엠마 로버츠 | 줄리엣 루이스
116,몬태나,https://www.kobis.or.kr/common/mast/movie/2018/03/ceb16b009c9a4df4a3d99b9217074e18.jpg,몬태나.jpg,20182494,장편 | 예술영화 | 드라마 | 131분 11초 | 15세이상관람가 | 미국,2D,[주연] 크리스찬 베일 | 로자먼드 파이크 | 웨스 스투디
117,벨과 세바스찬,https://www.kobis.or.kr/common/mast/movie/2014/02/beb6dae7578a4eb6b37f77194b76b9ad.jpg,벨과 세바스찬.jpg,20147649,장편 | 예술영화 | 어드벤처 | 98분 55초 | 전체관람가 | 프랑스,"필름,2D",[주연] 펠릭스 보쉬 | 체키 카료 | 얼바인 캔슬리어 | 마고 샤텔리에 | 디미트리 스토로지 | 안드레 피치만
118,역모-반란의 시대,https://www.kobis.or.kr/common/mast/movie/2017/11/881d879d61e74d47a7c10069ad177818.jpg,역모-반란의 시대.jpg,20173903,"장편 | 일반영화 | 사극, 액션 | 102분 10초 | 15세이상관람가 | 한국",2D,[주연] 정해인 | 김지훈 | 조재윤 | 이원종
119,아이돌 마스터 무비 : 빛의 저편으로!,https://www.kobis.or.kr/common/mast/movie/2015/10/3b26287d9a22452581a4f6899ed583a5.jpg,아이돌 마스터 무비 - 빛의 저편으로!.jpg,20155740,장편 | 예술영화 | 애니메이션 | 122분 3초 | 전체관람가 | 일본,"필름,2D",
120,에브리데이,https://www.kobis.or.kr/common/mast/movie/2018/09/2525ff55708b4f118870f07c4d45036b.jpg,에브리데이.jpg,20188661,장편 | 예술영화 | 멜로/로맨스 | 97분 18초 | 12세이상관람가 | 미국,2D,[주연] 앵거리 라이스(리아넌) | 저스티스 스미스 | 루카스 제이드 주만
121,잉여들의 히치하이킹,https://www.kobis.or.kr/common/mast/movie/2013/11/7c375155381d472cb5941cce99654aa2.jpg,잉여들의 히치하이킹.jpg,20135521,"장편 | 예술,독립 영화 | 다큐멘터리 | 105분 53초 | 12세이상관람가 | 한국","필름,2D",[주연] 이호재(호재) | 이현학(현학) | 하승엽(하비) | 김휘
122,왕이 될 아이,https://www.kobis.or.kr/common/mast/movie/2019/01/576b1b8fa81c40508a68384268d9d52f.jpg,왕이 될 아이.jpg,20185276,"장편 | 일반영화 | 어드벤처, 판타지 | 120분 0초 | 전체관람가 | 미국",2D,[주연] 루이스 서키스 | 패트릭 스튜어트 | 레베카 퍼거슨
123,리빙보이 인 뉴욕,https://www.kobis.or.kr/common/mast/movie/2017/10/2e897e6bae5b451ab7498436e4034f62.jpg,리빙보이 인 뉴욕.jpg,20173931,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 88분 41초 | 15세이상관람가 | 미국",2D,[주연] 칼럼 터너 | 제프 브리지스 | 케이트 베킨세일 | 키어시 클레몬스 | 피어스 브로스넌 | 신시아 닉슨
124,꼬마잠수함 올리,https://www.kobis.or.kr/common/mast/movie/2014/09/49dfbc7824574b7697c5f79f67f2dec1.jpg,꼬마잠수함 올리.jpg,20141781,"장편 | 예술영화 | 애니메이션, 어드벤처 | 77분 23초 | 전체관람가 | 중국","필름,2D",[주연] 김경희(올리) | 최윤정(베스) | 김자연(밥시) | 홍진욱(샤크스킨)
125,"다시, 봄",https://www.kobis.or.kr/common/mast/movie/2019/03/91428240a1814ea599a88552d33571b4.jpg,"다시, 봄.jpg",20188393,"장편 | 예술영화 | 드라마, 판타지 | 104분 5초 | 12세이상관람가 | 한국",2D,[주연] 이청아(은조) | 홍종현 | 박지빈(준호) | 김주령(김기자)
126,미스비헤이비어,https://www.kobis.or.kr/common/mast/movie/2020/05/2c17c20b13a146f39e75180a9dcca797.jpg,미스비헤이비어.jpg,20208264,장편 | 예술영화 | 드라마 | 106분 16초 | 15세이상관람가 | 영국,2D,[주연] 키이라 나이틀리(샐리 알렉산더) | 제시 버클리(조 로빈슨) | 구구 바샤-로(제니퍼 호스텐) | 수키 워터하우스(산드라 월스펠트 ) | 레슬리 맨빌(돌로레스 호프) | 킬리 호위스(줄리아 몰리) | 리스 이판(에릭 몰리 ) | 그렉 키니어(밥 호프) | 필리스 로건(에블린 알렉산더)
127,데스노트: 더 뉴 월드,https://www.kobis.or.kr/common/mast/movie/2017/03/01359545e3f4436e8a410285d880c6d2.jpg,데스노트- 더 뉴 월드.jpg,20167005,"장편 | 일반영화 | 범죄, 드라마, 스릴러 | 134분 47초 | 15세이상관람가 | 일본",2D,[주연] 히가시데 마사히로 | 이케마츠 소스케 | 토다 에리카 | 스다 마사키 | 카와에이 리나
128,그집,https://www.kobis.or.kr/common/mast/movie/2020/05/f4ccf38c2236444b9983c4c0041efd6e.jpg,그집.jpg,20207501,"장편 | 예술영화 | 공포(호러), 스릴러 | 104분 37초 | 15세이상관람가 | 스페인",2D,
129,무협,https://www.kobis.or.kr/upload/up_img/2011/11/mov_II5A87_20111125171359_1.jpg,무협.jpg,20112701,"장편 | 일반영화 | 액션, 드라마 | 112분 0초 | 15세이상관람가 | 홍콩","필름,2D",[주연] 견자단(리우진시 ) | 탕웨이(아위 ) | 금성무(쉬바이쥐 )
130,캐리tv 러브콘서트 더 무비,https://www.kobis.or.kr/common/mast/movie/2019/07/7aafec5b8e824cb5a1258fd8e01b5736.jpg,캐리tv 러브콘서트 더 무비.jpg,20193642,장편 | 일반영화 | 공연 | 79분 3초 | 전체관람가 | 한국,2D,[주연] 이성인(엘리) | 소경호(캐빈) | 현채민(루시) | 스텔라(스텔라) | 김은아 | 전민지(Minji) | 김선윤(캐빈) | 스텔라(스텔라)
131,대통령의 7시간,https://www.kobis.or.kr/common/mast/movie/2019/11/32722ae82e124d418822e46eedfa0ccd.jpg,대통령의 7시간.jpg,20196760,"장편 | 예술,독립 영화 | 다큐멘터리 | 78분 0초 | 12세이상관람가 | 한국",2D,[제작] 김영우(제작이사)   |   샘 리(총괄이사)
132,슈퍼 스파이: 수상한 임무,https://www.kobis.or.kr/common/mast/movie/2015/09/bf64e7252b724e899b02a8bdc7a05714.jpg,슈퍼 스파이- 수상한 임무.jpg,20155010,장편 | 예술영화 | 애니메이션 | 91분 16초 | 전체관람가 | 스페인,"필름,2D",
133,분노,https://www.kobis.or.kr/common/mast/movie/2017/03/a968f97bf6d74325a8d6ee6571a0350a.jpg,분노.jpg,20164926,장편 | 예술영화 | 스릴러 | 141분 26초 | 청소년관람불가 | 일본,2D,[주연] 와타나베 켄 | 모리야마 미라이 | 마츠야마 켄이치 | 히로세 스즈 | 미야자키 아오이 | 츠마부키 사토시
134,굿모닝 맨하탄,https://www.kobis.or.kr/common/mast/movie/2014/02/353951e7eef2477c9b9e7f23857dd6e0.jpg,굿모닝 맨하탄.jpg,20147301,"장편 | 예술영화 | 코미디, 드라마 | 133분 27초 | 전체관람가 | 인도","필름,2D",[주연] 스리데비 | 아딜 후세인
135,플레이모빌: 더 무비,https://www.kobis.or.kr/common/mast/movie/2019/08/b7d9d2ca198f4545a7b3460e3059e3b2.jpg,플레이모빌- 더 무비.jpg,20194442,"장편 | 예술영화 | 애니메이션, 어드벤처, 코미디 | 98분 47초 | 전체관람가 | 캐나다",2D,[주연] 다니엘 래드클리프 | 안야 테일러 조이
136,머드,https://www.kobis.or.kr/common/mast/movie/2013/10/a84cefc38a0d479a8aaf7a9e3373fb25.jpg,머드.jpg,20134645,장편 | 예술영화 | 드라마 | 131분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 매튜 매커너히 | 리즈 위더스푼 | 마이클 섀넌
