,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
590,카오스 워킹,https://www.kobis.or.kr/common/mast/movie/2021/02/bfd1c7acd64f42b7a335bb046c04462e.jpg,카오스 워킹.jpg,20215843,장편 | 일반영화 | 어드벤처 | 108분 46초 | 15세이상관람가 | 미국,"2D,4D,IMAX,DOLBYCINEMA",[주연] 톰 홀랜드(토드) | 데이지 리들리(바이올라) | 매즈 미켈슨(데이비드 프렌티스) | 닉 조나스
591,벌새,https://www.kobis.or.kr/common/mast/movie/2019/07/ee80c87f212c4d88b09762341c9261c5.jpg,벌새.jpg,20181103,"장편 | 예술,독립 영화 | 드라마 | 138분 46초 | 15세이상관람가 | 한국",2D,[주연] 박지후(은희) | 김새벽(김영지)
592,서울역,https://www.kobis.or.kr/common/mast/movie/2016/08/3b269b4401d549d6ba973acc4c16850b.jpg,서울역.jpg,20148460,장편 | 예술영화 | 애니메이션 | 92분 10초 | 15세이상관람가 | 한국,2D,[주연] 류승룡 | 심은경 | 이준(기웅) | 오윤석(감염자들)
593,크레이지,https://www.kobis.or.kr/common/mast/movie/2011/12/6ed5dc6f7cc0441fb411f6287b52d2ca.jpg,크레이지.jpg,20100142,"장편 | 일반영화 | 공포(호러), SF, 스릴러 | 100분 0초 | 청소년관람불가 | 미국, 아랍에미리트연합국정부","필름,2D","[주연] 티모시 올리펀트(보안관, 데이빗 더튼) | 라다 미첼(의사, 쥬디 더튼) | 조 앤더슨(부보안관, 러셀 크랭크) | 다니엘 파나베이커(베카 달링, 의료센터 간호사)"
594,포켓 몬스터 DP: 아르세우스 초극의 시공으로,https://www.kobis.or.kr/common/mast/movie/2023/06/d2949354a8b54605b5083e07cb0a1f96.png,포켓 몬스터 DP- 아르세우스 초극의 시공으로.jpg,20090860,"장편 | 일반영화 | 애니메이션, 어드벤처, 판타지, 액션 | 94분 4초 | 전체관람가 | 일본","필름,2D",[주연] 오오타니 이쿠에
595,웨딩드레스,https://www.kobis.or.kr/upload/up_img/cleansing/92/mov_20090892_3.jpg,웨딩드레스.jpg,20090892,장편 | 일반영화 | 드라마 | 110분 0초 | 전체관람가 | 한국,"필름,2D","[주연] 송윤아 | 김향기(딸, 장소라)"
596,원피스 극장판: 스트롱 월드,https://www.kobis.or.kr/upload/up_img/cleansing/12/mov_20100012_3.jpg,원피스 극장판- 스트롱 월드.jpg,20100012,"장편 | 일반영화 | 애니메이션, 판타지 | 113분 0초 | 전체관람가 | 일본",필름,[주연] 히라타 히로아키 | 나가시마 유이치
597,13시간,https://www.kobis.or.kr/common/mast/movie/2016/03/e44bafb3c40d4381b8b7e9bffeb2597f.jpg,13시간.jpg,20161630,"장편 | 일반영화 | 액션, 드라마, 스릴러 | 144분 18초 | 15세이상관람가 | 미국",2D,[주연] 존 크래신스키 | 파블로 쉬레이버 | 토비 스티븐스
598,철의 여인,https://www.kobis.or.kr/common/mast/movie/2012/02/d81c14038346473298e5179e88d0f0b1.jpg,철의 여인.jpg,20113912,장편 | 일반영화 | 드라마 | 105분 0초 | 12세이상관람가 | 영국,"필름,2D",[주연] 메릴 스트립 | 짐 브로드벤트
599,안나 카레니나,https://www.kobis.or.kr/common/mast/movie/2013/02/43346f42c89040fe8519f60caad980b4.jpg,안나 카레니나.jpg,20122231,장편 | 일반영화 | 드라마 | 130분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 키이라 나이틀리(안나 카레니나) | 주드 로(알렉시 카레닌) | 애론 테일러 존슨
600,헬프,https://www.kobis.or.kr/upload/up_img/2011/09/mov_GH8G3C_20110928190159_1.jpg,헬프.jpg,20112763,장편 | 일반영화 | 드라마 | 137분 0초 | 전체관람가 | 미국,"필름,2D",[주연] 마이크 보겔 | 브라이스 달라스 하워드(힐리 홀브룩 ) | 씨씨 스페이식 | 엠마 스톤(유지니아 '스키터' 펠런 )
601,지슬 - 끝나지 않은 세월2,https://www.kobis.or.kr/common/mast/movie/2013/01/cf77956f34f043f9b3a4171308cd13c9.jpg,지슬 - 끝나지 않은 세월2.jpg,20120108,"장편 | 예술,독립 영화 | 드라마 | 108분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 이경준 | 홍상표 | 문석범 | 양정원 | 박순동(무동)
602,가버나움,https://www.kobis.or.kr/common/mast/movie/2019/01/9c1eb5c2636b47ccbe96722aed9b2d20.jpg,가버나움.jpg,20184896,장편 | 예술영화 | 드라마 | 126분 42초 | 15세이상관람가 | 기타,2D,[주연] 자인 알 라피아 | 요르다노스 시프로우 | 보루와티프 트레저 반콜 | 나딘 라바키
603,장난감이 살아있다,https://www.kobis.or.kr/common/mast/movie/2016/08/1a816f8d735d45389563b1c345219d06.jpg,장난감이 살아있다.jpg,20166721,"장편 | 예술영화 | 애니메이션, 어드벤처, 가족 | 91분 1초 | 전체관람가 | 아르헨티나, 스페인",2D,[주연] 니콜라스 홀트 | 아리아나 그란데 | 케이티 홈즈 | 루퍼트 그린트
604,우먼 인 골드,https://www.kobis.or.kr/common/mast/movie/2015/06/53e658279d484e9da10f1bd045cecdca.jpg,우먼 인 골드.jpg,20151002,"장편 | 예술영화 | 드라마 | 108분 53초 | 12세이상관람가 | 미국, 영국","필름,2D",[주연] 헬렌 미렌 | 라이언 레이놀즈 | 다니엘 브륄
605,은밀한 유혹,https://www.kobis.or.kr/common/mast/movie/2015/06/65e5b9ba7e6d42d8b9359b5887666cad.jpg,은밀한 유혹.jpg,20136869,"장편 | 일반영화 | 멜로/로맨스, 범죄 | 110분 23초 | 15세이상관람가 | 한국","필름,2D",[주연] 임수정(지연 ) | 유연석 | 곽민호
606,가시,https://www.kobis.or.kr/common/mast/movie/2014/03/74ce9ecc1a8c4854a3ac128c853a3619.jpg,가시.jpg,20134585,"장편 | 일반영화 | 멜로/로맨스, 드라마 | 117분 55초 | 청소년관람불가 | 한국","필름,2D",[주연] 장혁 | 조보아 | 선우선(서연) | 이도아
607,극장판 또봇: 로봇군단의 습격,https://www.kobis.or.kr/common/mast/movie/2017/03/1e1281b2580248ce938abc336450b7f2.jpg,극장판 또봇- 로봇군단의 습격.jpg,20174165,장편 | 일반영화 | 애니메이션 | 81분 44초 | 전체관람가 | 한국,2D,[주연] 하룡이 | 신경선 | 이현
608,마담 프루스트의 비밀정원,https://www.kobis.or.kr/common/mast/movie/2019/07/926069b9736446fe9793b14719e8742e.jpg,마담 프루스트의 비밀정원.jpg,20148830,장편 | 예술영화 | 드라마 | 106분 26초 | 전체관람가 | 프랑스,"필름,2D",[주연] 귀욤 고익스 | 앤 르 니
609,극장판 아이엠스타 : 꿈의 오디션!,https://www.kobis.or.kr/common/mast/movie/2016/01/1f574271e8d34eb9ab1b921dbc93df52.jpg,극장판 아이엠스타 - 꿈의 오디션!.jpg,20150725,장편 | 일반영화 | 애니메이션 | 88분 40초 | 전체관람가 | 일본,2D,[주연] 정혜원 | 이용신 | 소연 | 이선 | 신용우 | 유인나(미르 목소리)
610,나를 기억해,https://www.kobis.or.kr/common/mast/movie/2018/03/9310e0f38ea04d0e83930556f18f0dab.jpg,나를 기억해.jpg,20177266,"장편 | 일반영화 | 미스터리, 범죄, 스릴러 | 101분 39초 | 청소년관람불가 | 한국",2D,[주연] 이유영 | 김희원 | 김다미(유민아) | 김희원(오국철)
611,화장,https://www.kobis.or.kr/common/mast/movie/2015/03/4d3ea0efe9674b1b81f018545afcb0b6.jpg,화장.jpg,20133682,장편 | 예술영화 | 드라마 | 93분 38초 | 청소년관람불가 | 한국,"필름,2D",[주연] 안성기(오상무) | 김규리(추은주) | 김호정(오상무 아내)
612,크롤,https://www.kobis.or.kr/common/mast/movie/2019/10/796f09817752424dac770ee6120deaef.jpg,크롤.jpg,20199428,"장편 | 일반영화 | 액션, 스릴러 | 87분 25초 | 15세이상관람가 | 미국",2D,[주연] 카야 스코델라리오 | 배리 페퍼
613,아르고,https://www.kobis.or.kr/common/mast/movie/2012/12/0a8d67cb6d3644fea1e6211e03908e18.jpg,아르고.jpg,20129790,장편 | 일반영화 | 스릴러 | 120분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 벤 애플렉 | 존 굿맨
614,500일의 썸머,https://www.kobis.or.kr/common/mast/movie/2021/05/d7f45c7011114a13881f588d3986a6b4.jpg,500일의 썸머.jpg,20090683,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 95분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 조셉 고든 레빗(톰) | 주이 데샤넬 (썸머)
615,블루 재스민,https://www.kobis.or.kr/common/mast/movie/2013/08/30da5ffe9d1440428661b2084c4fc387.jpg,블루 재스민.jpg,20131541,장편 | 예술영화 | 드라마 | 98분 11초 | 15세이상관람가 | 미국,"필름,2D",[주연] 케이트 블란쳇 | 알렉 볼드윈
616,플로렌스,https://www.kobis.or.kr/common/mast/movie/2016/07/4d7cfa84a59548d085d78b8e2f82269e.jpg,플로렌스.jpg,20166901,장편 | 예술영화 | 드라마 | 110분 45초 | 15세이상관람가 | 영국,2D,[주연] 메릴 스트립 | 휴 그랜트
617,액트 오브 밸러: 최정예 특수부대,https://www.kobis.or.kr/common/mast/movie/2012/02/68bc9a04a37c4e0ebc4cd9225d1a91da.jpg,액트 오브 밸러- 최정예 특수부대.jpg,20124609,"장편 | 일반영화 | 액션, 어드벤처, 스릴러 | 110분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 로셀린 산체즈 | 네스토르 세라노
618,나이트메어,https://www.kobis.or.kr/upload/up_img/cleansing/92/mov_20100192_3.jpg,나이트메어.jpg,20100192,"장편 | 일반영화 | 공포(호러), 스릴러 | 94분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 재키 얼 헤일리 | 카일 갈너 | 루니 마라 | 케이티 캐시디 | 토마스 데커 | 켈란 루츠 | 클랜시 브라운 | 코니 브리튼 | 리아 D. 모텐슨 
619,빅샤크: 매직체인지,https://www.kobis.or.kr/common/mast/movie/2018/05/ed90848763e142b7b07949deba15a20f.jpg,빅샤크- 매직체인지.jpg,20185001,장편 | 일반영화 | 애니메이션 | 73분 58초 | 전체관람가 | 중국,2D,[주연] 이제인(메이 목소리) | 장병관(빅샤크 목소리) | 김사라(보보 목소리) | 김한나(핑키 목소리) | 윤세웅(하부 목소리) | 홍후백(꽃게 몬스터 목소리)
620,극장판 도라에몽: 진구와 철인군단 날아라 천사들,https://www.kobis.or.kr/upload/up_img/2011/07/mov_IH99F7_20110719162017_1.jpg,극장판 도라에몽- 진구와 철인군단 날아라 천사들.jpg,20111702,"장편 | 일반영화 | 애니메이션, 가족 | 108분 0초 | 전체관람가 | 일본","필름,2D",[주연] 미즈타 와사비
621,극장판 엉덩이 탐정: 화려한 사건 수첩,https://www.kobis.or.kr/common/mast/movie/2019/07/9c83dfa0e70b44b5bc30833ec4836430.jpg,극장판 엉덩이 탐정- 화려한 사건 수첩.jpg,20191601,장편 | 일반영화 | 애니메이션 | 68분 1초 | 전체관람가 | 일본,2D,[주연] 김은아(엉덩이탐정 목소리) | 소연(브라운 목소리) | 홍진욱(말티즈 서장 목소리) | 남도형(괴도 유 목소리) | 이장원(찻집주인(마스터) 목소리) | 배정미(방울이 목소리)
622,데이브레이커스,https://www.kobis.or.kr/upload/up_img/cleansing/32/mov_20090932_3.jpg,데이브레이커스.jpg,20090932,"장편 | 일반영화 | 드라마, 스릴러, 액션 | 98분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 에단 호크 | 이사벨 루카스 | 윌렘 데포 | 샘 닐
623,더 포스트,https://www.kobis.or.kr/common/mast/movie/2018/02/9d51f98809d84ef6b6f6753c8b056d44.jpg,더 포스트.jpg,20189861,"장편 | 예술영화 | 드라마, 스릴러 | 116분 13초 | 12세이상관람가 | 미국",2D,[주연] 톰 행크스 | 메릴 스트립
624,독전: 익스텐디드 컷,https://www.kobis.or.kr/common/mast/movie/2018/07/ea9666f73db14079accbe0be83ec7081.jpg,독전- 익스텐디드 컷.jpg,20188042,"장편 | 일반영화 | 범죄, 액션 | 131분 32초 | 15세이상관람가 | 한국",2D,[주연] 조진웅(원호) | 류준열(락) | 김주혁 | 김성령 | 박해준(박선창) | 차승원
625,극장판파워레인저 엔진포스VS 와일드스피릿,https://www.kobis.or.kr/upload/up_img/cleansing/93/mov_20090893_3.jpg,극장판파워레인저 엔진포스VS 와일드스피릿.jpg,20090893,"장편 | 일반영화 | SF, 액션 | 50분 0초 | 전체관람가 | 일본","필름,2D",[주연] 후루하라 야스히사(고온 레드) | 카타오카 신와(고온 블루) | 아이자와 리나(고온 옐로우) | 우스이 마사히로(고온 그린) | 에비사와 켄지(고온 블랙) | 토쿠야마 히데노리(고온 골드) | 스기모토 유미(고온 실버)
626,0.0MHz,https://www.kobis.or.kr/common/mast/movie/2019/05/0871970f4de74b2dab740c9218c407e2.jpg,0.0MHz.jpg,20188144,장편 | 일반영화 | 공포(호러) | 101분 42초 | 15세이상관람가 | 한국,2D,[주연] 정은지(소희) | 이성열(상엽) | 최윤영(윤정) | 신주환(한석) | 정원창(태수) | 박대희(영안실직원역) | 김진효(강의실 학생들) | 함사랑(카페 손님들)
627,50/50,https://www.kobis.or.kr/upload/up_img/2011/11/mov_HB7IF1_20111107173140_1.jpg,50-50.jpg,20113306,"장편 | 예술영화 | 코미디, 드라마 | 100분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 조셉 고든 레빗(애덤 ) | 세스 로건(카일 )
628,더 퍼지,https://www.kobis.or.kr/common/mast/movie/2013/11/ad23cafeb72e4af585a62f83547c432d.jpg,더 퍼지.jpg,20139601,"장편 | 일반영화 | 스릴러, SF | 85분 16초 | 청소년관람불가 | 미국","필름,2D",[주연] 에단 호크 | 레나 헤디
629,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,https://www.kobis.or.kr/common/mast/movie/2017/08/799130be82024f4a89728cdee9439e4f.jpg,극장판 에그엔젤 코코밍- 푸르밍과 두근두근 코코밍 세계.jpg,20171022,장편 | 일반영화 | 애니메이션 | 76분 0초 | 전체관람가 | 일본,2D,[주연] 이지현(한미소 목소리) | 여윤미(푸르밍 목소리) | 여민정(럭키밍 목소리) | 방연지(멜로밍 목소리) | 양정화(지니밍 목소리) | 조현정(키키밍 목소리) | 안영미(리아 목소리)
630,파이터,https://www.kobis.or.kr/upload/up_img/2011/02/mov_265E5I_20110228165240_1.jpg,파이터.jpg,2009A362,장편 | 일반영화 | 드라마 | 114분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 마크 월버그(미키 워드) | 크리스찬 베일(딕키 에클런드)
631,좀비랜드: 더블 탭,https://www.kobis.or.kr/common/mast/movie/2019/10/b6217db2614d47a483ca6eccfc172b04.jpg,좀비랜드- 더블 탭.jpg,20198421,"장편 | 일반영화 | 액션, 코미디, 공포(호러) | 98분 54초 | 15세이상관람가 | 미국",2D,[주연] 우디 해럴슨 | 제시 아이젠버그 | 아비게일 브레스린 | 엠마 스톤
632,파이프라인,https://www.kobis.or.kr/common/mast/movie/2021/05/f0f3acbc9f034ae1b96732bfcd1ce1d3.jpg,파이프라인.jpg,20194461,장편 | 일반영화 | 범죄 | 107분 31초 | 15세이상관람가 | 한국,2D,[주연] 서인국(핀돌이) | 이수혁(건우) | 음문석(접새) | 유승목(나과장) | 태항호(큰삽) | 배다빈(카운터)
633,워터 디바이너,https://www.kobis.or.kr/common/mast/movie/2015/01/2e05581da6a94fe38bb1e66c45cf127d.jpg,워터 디바이너.jpg,20144102,"장편 | 일반영화 | 드라마, 전쟁 | 111분 7초 | 15세이상관람가 | 미국, 호주, 터키","필름,2D",[주연] 러셀 크로우 | 올가 쿠릴렌코 | 제이 코트니
634,링컨,https://www.kobis.or.kr/common/mast/movie/2013/02/a047f2d3ac4e4f97bdba1d53967097e4.jpg,링컨.jpg,20134581,"장편 | 일반영화 | 드라마, 전쟁 | 151분 0초 | 12세이상관람가 | 미국","필름,2D",[주연] 다니엘 데이 루이스(에이브러햄 링컨) | 조셉 고든 레빗(로버트 링컨) | 토미 리 존스 | 샐리 필드
635,제 5침공,https://www.kobis.or.kr/common/mast/movie/2016/02/c98d7827ff494379ab9391c36aa15a60.jpg,제 5침공.jpg,20161745,"장편 | 일반영화 | 액션, 어드벤처, SF | 112분 17초 | 12세이상관람가 | 미국","2D,4D",[주연] 클로이 모레츠 | 닉 로빈슨 | 알렉스 로
636,제인 에어,https://www.kobis.or.kr/common/mast/movie/2013/12/ba75d50c1eef4a95895e5d8298089bea.jpg,제인 에어.jpg,20110071,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 119분 0초 | 12세이상관람가 | 영국","필름,2D",[주연] 마이클 패스벤더(로체스터) | 미아 와시코브스카(제인 에어)
637,극장판 꼬마버스 타요의 에이스 구출작전,https://www.kobis.or.kr/common/mast/movie/2015/12/25b8d4c72db34a39829b2f3998012296.jpg,극장판 꼬마버스 타요의 에이스 구출작전.jpg,20150566,장편 | 일반영화 | 애니메이션 | 48분 19초 | 전체관람가 | 한국,"2D,4D",[프로듀서] 김동열(책임프로듀서)   |   김영석(프로덕션 슈퍼바이저)   |   김영익(기획프로듀서)
638,톰과 제리,https://www.kobis.or.kr/common/mast/movie/2021/01/cb515798203c41d6aaa75e51cf035490.jpg,톰과 제리.jpg,20202555,장편 | 일반영화 | 애니메이션 | 100분 57초 | 전체관람가 | 미국,"2D,4D",[주연] 클로이 모레츠 | 마이클 페나 | 켄 정 | 크리스티나 청
639,로빈슨 크루소,https://www.kobis.or.kr/common/mast/movie/2016/09/1168d2cfc490466c864263ec1c703512.jpg,로빈슨 크루소.jpg,20165941,"장편 | 예술영화 | 애니메이션, 어드벤처, 코미디 | 89분 54초 | 전체관람가 | 벨기에",2D,[주연] 마티아스 슈바이그호퍼(로빈슨 크루소) | 데이비드 하워드(튜즈데이) | 콜린 메츠거(카멜로) | 라일라 베르진(로지) | 조이 카멘(스크러비) | 마리브 헤링턴(키키)
640,바이스,https://www.kobis.or.kr/common/mast/movie/2019/03/6908c46705fc452781a57c11e3eac633.jpg,바이스.jpg,20198104,장편 | 예술영화 | 드라마 | 132분 28초 | 15세이상관람가 | 미국,2D,[주연] 크리스찬 베일 | 에이미 아담스 | 스티브 카렐 | 타일러 페리 | 샘 록웰
641,로마의 휴일,https://www.kobis.or.kr/common/mast/movie/2017/07/be17cde6241a4cb1a4c72ba48392678b.jpg,로마의 휴일.jpg,20179407,"장편 | 일반영화 | 코미디, 드라마 | 107분 50초 | 15세이상관람가 | 한국",2D,[주연] 임창정 | 공형진 | 정상훈(정두만)
642,대니쉬 걸,https://www.kobis.or.kr/common/mast/movie/2016/02/648940bd125742eb8ee0f2217015aabf.jpg,대니쉬 걸.jpg,20155020,"장편 | 예술영화 | 드라마 | 119분 36초 | 청소년관람불가 | 미국, 영국",2D,[주연] 에디 레드메인 | 알리시아 비칸데르 | 앰버 허드 | 벤 위쇼
643,비스틀리,https://www.kobis.or.kr/upload/up_img/2011/03/mov_2E4FDI_20110311143045_1.jpg,비스틀리.jpg,20119802,"장편 | 일반영화 | 드라마, 판타지, 멜로/로맨스 | 86분 0초 | 12세이상관람가 | 미국","필름,2D",[주연] 알렉스 페티퍼(카일) | 바네사 허진스(린지) | 닐 패트릭 해리스(윌)
